0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,240,240,240,240,240,240,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,250,250,250,250,250,250,240,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,250,250,250,250,250,250,250,240,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,250,250,250,250,250,250,250,250,240,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,250,250,0,0,0,0,250,250,240,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,250,250,0,0,0,0,250,250,240,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,250,250,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,250,250,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
